review_threshold,block_threshold,expected_cost,review_rate,block_rate,fraud_dollar_capture,fraud_dollars_captured,feasible
1.5727350649146397e-05,0.00012804097311139564,597645.674,0.9030579124195661,0.09694208758043392,0.9999776177755099,253499.066,False
1.5727350649146397e-05,0.0003204101249599487,505224.942,0.9557883947383407,0.04421160526165936,0.9997635468275662,253444.79799999998,False
1.5727350649146397e-05,0.002331002331002331,466819.646,0.9777119754000342,0.022288024599965834,0.9995872029848437,253400.094,False
1.5727350649146397e-05,0.01,444304.02,0.9909116792893343,0.00908832071066568,0.9981498570795955,253035.72,False
1.5727350649146397e-05,0.050833333333333335,442088.28,0.9923352884232105,0.007664711576789477,0.9977188592213305,252926.46,False
1.5727350649146397e-05,0.09166666666666666,441128.386,0.9929388986959741,0.007061101304025967,0.9976198235977757,252901.354,False
1.5727350649146397e-05,0.1325,440791.1,0.9935197312225955,0.006480268777404476,0.9955184269927261,252368.63999999998,False
1.5727350649146397e-05,0.17333333333333334,440771.1,0.9935311200956666,0.006468879904333466,0.9955184269927261,252368.63999999998,False
1.5727350649146397e-05,0.21416666666666667,439974.166,0.9942258413529981,0.005774158647001879,0.994638498672648,252145.57399999996,False
1.5727350649146397e-05,0.255,440028.796,0.9943852855759923,0.0056147144240077445,0.9937129538485159,251910.94400000002,False
1.5727350649146397e-05,0.29583333333333334,439761.022,0.9947611183873356,0.005238881612664427,0.9927574450876145,251668.718,False
1.5727350649146397e-05,0.3,439761.022,0.9947611183873356,0.005238881612664427,0.9927574450876145,251668.718,False
1.5727350649146397e-05,0.33666666666666667,439761.022,0.9947611183873356,0.005238881612664427,0.9927574450876145,251668.718,False
1.5727350649146397e-05,0.3775,439761.022,0.9947611183873356,0.005238881612664427,0.9927574450876145,251668.718,False
1.5727350649146397e-05,0.41833333333333333,439761.022,0.9947611183873356,0.005238881612664427,0.9927574450876145,251668.718,False
1.5727350649146397e-05,0.45916666666666667,439761.022,0.9947611183873356,0.005238881612664427,0.9927574450876145,251668.718,False
1.5727350649146397e-05,0.5,441964.10599999997,0.995250839929389,0.004749160070611013,0.9829427015841992,249180.634,False
1.5727350649146397e-05,0.5408333333333333,442125.02999999997,0.99526222880246,0.0047377711975400034,0.9823276282723551,249024.71000000002,False
1.5727350649146397e-05,0.5816666666666667,442125.02999999997,0.99526222880246,0.0047377711975400034,0.9823276282723551,249024.71000000002,False
1.5727350649146397e-05,0.6225,443044.18,0.9954558396446671,0.00454416035533284,0.9783468348560269,248015.56000000003,False
1.5727350649146397e-05,0.6633333333333333,443053.576,0.9954672285177382,0.00453277148226183,0.9783294939573911,248011.164,False
1.5727350649146397e-05,0.7041666666666666,443503.604,0.9955811172484482,0.004418882751551734,0.9763570337974745,247511.13599999997,False
1.5727350649146397e-05,0.745,443722.016,0.9956038949945902,0.004396105005409714,0.9754362936172318,247277.72400000002,False
1.5727350649146397e-05,0.75,443722.016,0.9956038949945902,0.004396105005409714,0.9754362936172318,247277.72400000002,False
1.5727350649146397e-05,0.7858333333333334,445122.12,0.9958886168213655,0.004111383178634474,0.9695188342434938,245777.62,False
1.5727350649146397e-05,0.8266666666666667,451255.964,0.9965036159672,0.0034963840327999545,0.9461904972664418,239863.776,False
1.5727350649146397e-05,0.8674999999999999,451471.064,0.996515004840271,0.0034849951597289448,0.9453617159190001,239653.67599999998,False
1.5727350649146397e-05,0.9083333333333333,452298.74,0.9966061158248392,0.003393884175160868,0.9421559533758621,238841.00000000003,False
1.5727350649146397e-05,0.9491666666666667,452298.74,0.9966061158248392,0.003393884175160868,0.9421559533758621,238841.00000000003,False
1.5727350649146397e-05,0.99,455443.276,0.9970161152553955,0.0029838847446045213,0.9303631324605607,235851.46399999998,False
1.5727350649146397e-05,1.0,463591.158,0.9978588918626502,0.002141108137349809,0.8993858734160158,227998.582,False
0.00012804097311139564,0.0003204101249599487,108782.638,0.05273048231877456,0.04421160526165936,0.9996740179296054,253422.10199999996,False
0.00012804097311139564,0.002331002331002331,70377.342,0.07465406298046809,0.022288024599965834,0.9994976740868831,253377.39800000002,False
0.00012804097311139564,0.01,47861.716,0.08785376686976824,0.00908832071066568,0.9980603281816348,253013.024,False
0.00012804097311139564,0.050833333333333335,45645.976,0.08927737600364444,0.007664711576789477,0.9976293303233699,252903.764,False
0.00012804097311139564,0.09166666666666666,44686.082,0.08988098627640795,0.007061101304025967,0.9975302946998151,252878.658,False
0.00012804097311139564,0.1325,44348.796,0.09046181880302943,0.006480268777404476,0.9954288980947654,252345.944,False
0.00012804097311139564,0.17333333333333334,44328.796,0.09047320767610045,0.006468879904333466,0.9954288980947654,252345.944,False
0.00012804097311139564,0.21416666666666667,43531.862,0.09116792893343204,0.005774158647001879,0.9945489697746873,252122.87799999997,False
0.00012804097311139564,0.255,43586.492000000006,0.09132737315642617,0.0056147144240077445,0.9936234249505553,251888.24800000002,False
0.00012804097311139564,0.29583333333333334,43318.718,0.09170320596776949,0.005238881612664427,0.9926679161896539,251646.022,False
0.00012804097311139564,0.3,43318.718,0.09170320596776949,0.005238881612664427,0.9926679161896539,251646.022,False
0.00012804097311139564,0.33666666666666667,43318.718,0.09170320596776949,0.005238881612664427,0.9926679161896539,251646.022,False
0.00012804097311139564,0.3775,43318.718,0.09170320596776949,0.005238881612664427,0.9926679161896539,251646.022,False
0.00012804097311139564,0.41833333333333333,43318.718,0.09170320596776949,0.005238881612664427,0.9926679161896539,251646.022,False
0.00012804097311139564,0.45916666666666667,43318.718,0.09170320596776949,0.005238881612664427,0.9926679161896539,251646.022,False
0.00012804097311139564,0.5,45521.802,0.0921929275098229,0.004749160070611013,0.9828531726862385,249157.938,False
0.00012804097311139564,0.5408333333333333,45682.726,0.09220431638289392,0.0047377711975400034,0.9822380993743944,249002.01400000002,False
0.00012804097311139564,0.5816666666666667,45682.726,0.09220431638289392,0.0047377711975400034,0.9822380993743944,249002.01400000002,False
0.00012804097311139564,0.6225,46601.876000000004,0.09239792722510108,0.00454416035533284,0.9782573059580663,247992.86400000003,False
0.00012804097311139564,0.6633333333333333,46611.272000000004,0.09240931609817209,0.00453277148226183,0.9782399650594304,247988.468,False
0.00012804097311139564,0.7041666666666666,47061.3,0.09252320482888218,0.004418882751551734,0.9762675048995139,247488.43999999997,False
0.00012804097311139564,0.745,47279.712,0.09254598257502421,0.004396105005409714,0.9753467647192712,247255.028,False
0.00012804097311139564,0.75,47279.712,0.09254598257502421,0.004396105005409714,0.9753467647192712,247255.028,False
0.00012804097311139564,0.7858333333333334,48679.816,0.09283070440179944,0.004111383178634474,0.9694293053455331,245754.92399999997,False
0.00012804097311139564,0.8266666666666667,54813.659999999996,0.09344570354763396,0.0034963840327999545,0.9461009683684811,239841.08000000002,False
0.00012804097311139564,0.8674999999999999,55028.76,0.09345709242070498,0.0034849951597289448,0.9452721870210394,239630.97999999998,False
0.00012804097311139564,0.9083333333333333,55856.436,0.09354820340527305,0.003393884175160868,0.9420664244779013,238818.304,False
0.00012804097311139564,0.9491666666666667,55856.436,0.09354820340527305,0.003393884175160868,0.9420664244779013,238818.304,False
0.00012804097311139564,0.99,59000.972,0.0939582028358294,0.0029838847446045213,0.9302736035626,235828.76799999998,False
0.00012804097311139564,1.0,67148.85399999999,0.0948009794430841,0.002141108137349809,0.8992963445180552,227975.886,False
0.0003204101249599487,0.002331002331002331,47444.414000000004,0.021923580661693524,0.022288024599965834,0.9986413902951086,253160.326,False
0.0003204101249599487,0.01,24928.788,0.03512328455099368,0.00908832071066568,0.9972040443898604,252795.95200000002,True
0.0003204101249599487,0.050833333333333335,22713.048,0.03654689368486988,0.007664711576789477,0.9967730465315955,252686.692,True
0.0003204101249599487,0.09166666666666666,21753.154,0.03715050395763339,0.007061101304025967,0.9966740109080406,252661.586,True
0.0003204101249599487,0.1325,21415.868,0.03773133648425488,0.006480268777404476,0.994572614302991,252128.872,True
0.0003204101249599487,0.17333333333333334,21395.868,0.037742725357325896,0.006468879904333466,0.994572614302991,252128.872,True
0.0003204101249599487,0.21416666666666667,20598.933999999997,0.03843744661465748,0.005774158647001879,0.9936926859829129,251905.80599999998,True
0.0003204101249599487,0.255,20653.564,0.038596890837651616,0.0056147144240077445,0.9927671411587807,251671.176,True
0.0003204101249599487,0.29583333333333334,20385.789999999997,0.038972723648994935,0.005238881612664427,0.9918116323978795,251428.95,True
0.0003204101249599487,0.3,20385.789999999997,0.038972723648994935,0.005238881612664427,0.9918116323978795,251428.95,True
0.0003204101249599487,0.33666666666666667,20385.789999999997,0.038972723648994935,0.005238881612664427,0.9918116323978795,251428.95,True
0.0003204101249599487,0.3775,20385.789999999997,0.038972723648994935,0.005238881612664427,0.9918116323978795,251428.95,True
0.0003204101249599487,0.41833333333333333,20385.789999999997,0.038972723648994935,0.005238881612664427,0.9918116323978795,251428.95,True
0.0003204101249599487,0.45916666666666667,20385.789999999997,0.038972723648994935,0.005238881612664427,0.9918116323978795,251428.95,True
0.0003204101249599487,0.5,22588.873999999996,0.03946244519104834,0.004749160070611013,0.981996888894464,248940.86599999998,True
0.0003204101249599487,0.5408333333333333,22749.798,0.039473834064119355,0.0047377711975400034,0.98138181558262,248784.94200000004,True
0.0003204101249599487,0.5816666666666667,22749.798,0.039473834064119355,0.0047377711975400034,0.98138181558262,248784.94200000004,True
0.0003204101249599487,0.6225,23668.947999999997,0.03966744490632652,0.00454416035533284,0.9774010221662918,247775.79200000002,True
0.0003204101249599487,0.6633333333333333,23678.343999999997,0.03967883377939753,0.00453277148226183,0.977383681267656,247771.39599999998,True
0.0003204101249599487,0.7041666666666666,24128.371999999996,0.039792722510107625,0.004418882751551734,0.9754112211077394,247271.36799999996,True
0.0003204101249599487,0.745,24346.784,0.03981550025624964,0.004396105005409714,0.9744904809274967,247037.956,True
0.0003204101249599487,0.75,24346.784,0.03981550025624964,0.004396105005409714,0.9744904809274967,247037.956,True
0.0003204101249599487,0.7858333333333334,25746.888,0.04010022208302488,0.004111383178634474,0.9685730215537587,245537.85199999998,True
0.0003204101249599487,0.8266666666666667,31880.731999999996,0.040715221228859406,0.0034963840327999545,0.9452446845767067,239624.00800000003,True
0.0003204101249599487,0.8674999999999999,32095.831999999995,0.04072661010193041,0.0034849951597289448,0.9444159032292649,239413.90799999997,True
0.0003204101249599487,0.9083333333333333,32923.507999999994,0.04081772108649849,0.003393884175160868,0.941210140686127,238601.23200000002,True
0.0003204101249599487,0.9491666666666667,32923.507999999994,0.04081772108649849,0.003393884175160868,0.941210140686127,238601.23200000002,True
0.0003204101249599487,0.99,36068.044,0.04122772051705484,0.0029838847446045213,0.9294173197708256,235611.696,True
0.0003204101249599487,1.0,44215.92599999999,0.04207049712430955,0.002141108137349809,0.8984400607262808,227758.814,True
0.002331002331002331,0.01,15482.604,0.013199703889300154,0.00908832071066568,0.99649866901897,252617.13600000003,True
0.002331002331002331,0.050833333333333335,13266.864,0.014623313023176357,0.007664711576789477,0.9960676711607049,252507.876,True
0.002331002331002331,0.09166666666666666,12306.97,0.015226923295939866,0.007061101304025967,0.9959686355371501,252482.77,True
0.002331002331002331,0.1325,11969.684,0.01580775582256136,0.006480268777404476,0.9938672389321004,251950.05599999998,True
0.002331002331002331,0.17333333333333334,11949.684,0.015819144695632368,0.006468879904333466,0.9938672389321004,251950.05599999998,True
0.002331002331002331,0.21416666666666667,11152.75,0.016513865952963953,0.005774158647001879,0.9929873106120224,251726.98999999996,True
0.002331002331002331,0.255,11207.38,0.01667331017595809,0.0056147144240077445,0.9920617657878903,251492.36000000002,True
0.002331002331002331,0.29583333333333334,10939.606,0.017049142987301407,0.005238881612664427,0.991106257026989,251250.134,True
0.002331002331002331,0.3,10939.606,0.017049142987301407,0.005238881612664427,0.991106257026989,251250.134,True
0.002331002331002331,0.33666666666666667,10939.606,0.017049142987301407,0.005238881612664427,0.991106257026989,251250.134,True
0.002331002331002331,0.3775,10939.606,0.017049142987301407,0.005238881612664427,0.991106257026989,251250.134,True
0.002331002331002331,0.41833333333333333,10939.606,0.017049142987301407,0.005238881612664427,0.991106257026989,251250.134,True
0.002331002331002331,0.45916666666666667,10939.606,0.017049142987301407,0.005238881612664427,0.991106257026989,251250.134,True
0.002331002331002331,0.5,13142.689999999999,0.01753886452935482,0.004749160070611013,0.9812915135235736,248762.05,True
0.002331002331002331,0.5408333333333333,13303.613999999998,0.01755025340242583,0.0047377711975400034,0.9806764402117295,248606.12600000002,True
0.002331002331002331,0.5816666666666667,13303.613999999998,0.01755025340242583,0.0047377711975400034,0.9806764402117295,248606.12600000002,True
0.002331002331002331,0.6225,14222.764,0.017743864244632992,0.00454416035533284,0.9766956467954013,247596.97600000002,True
0.002331002331002331,0.6633333333333333,14232.16,0.017755253117704005,0.00453277148226183,0.9766783058967655,247592.58,True
0.002331002331002331,0.7041666666666666,14682.187999999998,0.0178691418484141,0.004418882751551734,0.9747058457368488,247092.55199999997,True
0.002331002331002331,0.745,14900.599999999999,0.01789191959455612,0.004396105005409714,0.9737851055566062,246859.14,True
0.002331002331002331,0.75,14900.599999999999,0.01789191959455612,0.004396105005409714,0.9737851055566062,246859.14,True
0.002331002331002331,0.7858333333333334,16300.703999999998,0.01817664142133136,0.004111383178634474,0.9678676461828682,245359.036,True
0.002331002331002331,0.8266666666666667,22434.547999999995,0.01879164056716588,0.0034963840327999545,0.9445393092058161,239445.192,True
0.002331002331002331,0.8674999999999999,22649.647999999997,0.018803029440236887,0.0034849951597289448,0.9437105278583745,239235.09199999998,True
0.002331002331002331,0.9083333333333333,23477.323999999997,0.018894140424804966,0.003393884175160868,0.9405047653152364,238422.41600000003,True
0.002331002331002331,0.9491666666666667,23477.323999999997,0.018894140424804966,0.003393884175160868,0.9405047653152364,238422.41600000003,True
0.002331002331002331,0.99,26621.859999999993,0.01930413985536131,0.0029838847446045213,0.9287119443999351,235432.88,True
0.002331002331002331,1.0,34769.742,0.020146916462616023,0.002141108137349809,0.8977346853553904,227579.99800000002,True
0.01,0.050833333333333335,8929.36,0.001423609133876203,0.007664711576789477,0.9903182875397123,251050.38,True
0.01,0.09166666666666666,7969.466,0.002027219406639713,0.007061101304025967,0.9902192519161576,251025.274,True
0.01,0.1325,7632.18,0.0026080519332612037,0.006480268777404476,0.9881178553111079,250492.56,True
0.01,0.17333333333333334,7612.18,0.0026194408063322135,0.006468879904333466,0.9881178553111079,250492.56,True
0.01,0.21416666666666667,6815.245999999999,0.0033141620636638006,0.005774158647001879,0.9872379269910297,250269.49399999998,True
0.01,0.255,6869.876,0.0034736062866579354,0.0056147144240077445,0.9863123821668975,250034.864,True
0.01,0.29583333333333334,6602.101999999999,0.0038494390980012526,0.005238881612664427,0.9853568734059963,249792.638,True
0.01,0.3,6602.101999999999,0.0038494390980012526,0.005238881612664427,0.9853568734059963,249792.638,True
0.01,0.33666666666666667,6602.101999999999,0.0038494390980012526,0.005238881612664427,0.9853568734059963,249792.638,True
0.01,0.3775,6602.101999999999,0.0038494390980012526,0.005238881612664427,0.9853568734059963,249792.638,True
0.01,0.41833333333333333,6602.101999999999,0.0038494390980012526,0.005238881612664427,0.9853568734059963,249792.638,True
0.01,0.45916666666666667,6602.101999999999,0.0038494390980012526,0.005238881612664427,0.9853568734059963,249792.638,True
0.01,0.5,8805.186,0.004339160640054666,0.004749160070611013,0.9755421299025809,247304.554,True
0.01,0.5408333333333333,8966.109999999999,0.004350549513125676,0.0047377711975400034,0.9749270565907369,247148.63000000003,True
0.01,0.5816666666666667,8966.109999999999,0.004350549513125676,0.0047377711975400034,0.9749270565907369,247148.63000000003,True
0.01,0.6225,9885.26,0.00454416035533284,0.00454416035533284,0.9709462631744087,246139.48000000004,True
0.01,0.6633333333333333,9894.655999999999,0.0045555492284038495,0.00453277148226183,0.9709289222757728,246135.08399999997,True
0.01,0.7041666666666666,10344.684,0.004669437959113946,0.004418882751551734,0.9689564621158563,245635.05599999998,True
0.01,0.745,10563.096,0.004692215705255965,0.004396105005409714,0.9680357219356136,245401.644,True
0.01,0.75,10563.096,0.004692215705255965,0.004396105005409714,0.9680357219356136,245401.644,True
0.01,0.7858333333333334,11963.199999999999,0.004976937532031205,0.004111383178634474,0.9621182625618755,243901.53999999998,True
0.01,0.8266666666666667,18097.043999999998,0.005591936677865725,0.0034963840327999545,0.9387899255848235,237987.69600000003,True
0.01,0.8674999999999999,18312.143999999997,0.005603325550936735,0.0034849951597289448,0.9379611442373819,237777.596,True
0.01,0.9083333333333333,19139.819999999996,0.005694436535504812,0.003393884175160868,0.9347553816942438,236964.92,True
0.01,0.9491666666666667,19139.819999999996,0.005694436535504812,0.003393884175160868,0.9347553816942438,236964.92,True
0.01,0.99,22284.355999999996,0.006104435966061158,0.0029838847446045213,0.9229625607789425,233975.384,True
0.01,1.0,30432.237999999994,0.006947212573315871,0.002141108137349809,0.8919853017343977,226122.50200000004,True
0.050833333333333335,0.09166666666666666,7781.505999999999,0.0006036102727635101,0.007061101304025967,0.9884952604830979,250588.234,True
0.050833333333333335,0.1325,7444.219999999999,0.0011844427993850009,0.006480268777404476,0.9863938638780482,250055.52,True
0.050833333333333335,0.17333333333333334,7424.219999999999,0.0011958316724560104,0.006468879904333466,0.9863938638780482,250055.52,True
0.050833333333333335,0.21416666666666667,6627.285999999999,0.0018905529297875976,0.005774158647001879,0.9855139355579702,249832.45399999997,True
0.050833333333333335,0.255,6681.915999999999,0.002049997152781732,0.0056147144240077445,0.9845883907338381,249597.82400000002,True
0.050833333333333335,0.29583333333333334,6414.142,0.0024258299641250498,0.005238881612664427,0.9836328819729367,249355.598,True
0.050833333333333335,0.3,6414.142,0.0024258299641250498,0.005238881612664427,0.9836328819729367,249355.598,True
0.050833333333333335,0.33666666666666667,6414.142,0.0024258299641250498,0.005238881612664427,0.9836328819729367,249355.598,True
0.050833333333333335,0.3775,6414.142,0.0024258299641250498,0.005238881612664427,0.9836328819729367,249355.598,True
0.050833333333333335,0.41833333333333333,6414.142,0.0024258299641250498,0.005238881612664427,0.9836328819729367,249355.598,True
0.050833333333333335,0.45916666666666667,6414.142,0.0024258299641250498,0.005238881612664427,0.9836328819729367,249355.598,True
0.050833333333333335,0.5,8617.225999999999,0.0029155515061784635,0.004749160070611013,0.9738181384695214,246867.514,True
0.050833333333333335,0.5408333333333333,8778.15,0.0029269403792494732,0.0047377711975400034,0.9732030651576773,246711.59000000003,True
0.050833333333333335,0.5816666666666667,8778.15,0.0029269403792494732,0.0047377711975400034,0.9732030651576773,246711.59000000003,True
0.050833333333333335,0.6225,9697.3,0.003120551221456637,0.00454416035533284,0.969222271741349,245702.44000000003,True
0.050833333333333335,0.6633333333333333,9706.695999999998,0.0031319400945276463,0.00453277148226183,0.9692049308427132,245698.044,True
0.050833333333333335,0.7041666666666666,10156.723999999998,0.003245828825237743,0.004418882751551734,0.9672324706827966,245198.01599999997,True
0.050833333333333335,0.745,10375.135999999999,0.003268606571379762,0.004396105005409714,0.9663117305025539,244964.604,True
0.050833333333333335,0.75,10375.135999999999,0.003268606571379762,0.004396105005409714,0.9663117305025539,244964.604,True
0.050833333333333335,0.7858333333333334,11775.239999999996,0.0035533283981550026,0.004111383178634474,0.960394271128816,243464.5,True
0.050833333333333335,0.8266666666666667,17909.083999999995,0.004168327543989522,0.0034963840327999545,0.9370659341517639,237550.65600000002,True
0.050833333333333335,0.8674999999999999,18124.183999999994,0.004179716417060532,0.0034849951597289448,0.9362371528043223,237340.55599999998,True
0.050833333333333335,0.9083333333333333,18951.859999999997,0.0042708274016286085,0.003393884175160868,0.9330313902611841,236527.88,True
0.050833333333333335,0.9491666666666667,18951.859999999997,0.0042708274016286085,0.003393884175160868,0.9330313902611841,236527.88,True
0.050833333333333335,0.99,22096.395999999993,0.004680826832184955,0.0029838847446045213,0.9212385693458828,233538.34399999998,True
0.050833333333333335,1.0,30244.278,0.005523603439439667,0.002141108137349809,0.8902613103013381,225685.46200000003,True
0.09166666666666666,0.1325,7279.644,0.0005808325266214908,0.006480268777404476,0.9859977213838289,249955.096,True
0.09166666666666666,0.17333333333333334,7259.644,0.0005922213996925004,0.006468879904333466,0.9859977213838289,249955.096,True
0.09166666666666666,0.21416666666666667,6462.709999999999,0.0012869426570240874,0.005774158647001879,0.9851177930637509,249732.02999999997,True
0.09166666666666666,0.255,6517.34,0.0014463868800182222,0.0056147144240077445,0.9841922482396188,249497.40000000002,True
0.09166666666666666,0.29583333333333334,6249.566,0.0018222196913615398,0.005238881612664427,0.9832367394787175,249255.174,True
0.09166666666666666,0.3,6249.566,0.0018222196913615398,0.005238881612664427,0.9832367394787175,249255.174,True
0.09166666666666666,0.33666666666666667,6249.566,0.0018222196913615398,0.005238881612664427,0.9832367394787175,249255.174,True
0.09166666666666666,0.3775,6249.566,0.0018222196913615398,0.005238881612664427,0.9832367394787175,249255.174,True
0.09166666666666666,0.41833333333333333,6249.566,0.0018222196913615398,0.005238881612664427,0.9832367394787175,249255.174,True
0.09166666666666666,0.45916666666666667,6249.566,0.0018222196913615398,0.005238881612664427,0.9832367394787175,249255.174,True
0.09166666666666666,0.5,8452.65,0.0023119412334149537,0.004749160070611013,0.9734219959753021,246767.09,True
0.09166666666666666,0.5408333333333333,8613.573999999999,0.002323330106485963,0.0047377711975400034,0.972806922663458,246611.16600000003,True
0.09166666666666666,0.5816666666666667,8613.573999999999,0.002323330106485963,0.0047377711975400034,0.972806922663458,246611.16600000003,True
0.09166666666666666,0.6225,9532.723999999998,0.0025169409486931267,0.00454416035533284,0.9688261292471299,245602.01600000003,True
0.09166666666666666,0.6633333333333333,9542.119999999999,0.0025283298217641365,0.00453277148226183,0.968808788348494,245597.62,True
0.09166666666666666,0.7041666666666666,9992.147999999997,0.0026422185524742326,0.004418882751551734,0.9668363281885773,245097.59199999998,True
0.09166666666666666,0.745,10210.559999999998,0.0026649962986162517,0.004396105005409714,0.9659155880083347,244864.18,True
0.09166666666666666,0.75,10210.559999999998,0.0026649962986162517,0.004396105005409714,0.9659155880083347,244864.18,True
